,分词,计数
3618,任何人,2
3628,提炼出,2
3629,一口,2
3644,命运,2
3646,都市,2
3649,连不上,2
3655,没见,2
3656,瞎,2
3675,这绝,2
3687,熬出头,2
3696,全文,2
3709,过夜,2
3713,一瓶,2
3719,太帅,2
3725,複,2
3733,般,2
3735,单一,2
3739,思维,2
3742,质疑,2
3759,出人意料,2
3770,爆棚,2
3774,塑料,2
3777,牺牲,2
3781,德行,2
3785,擦边,2
3793,理念,2
3802,愚蠢,2
3810,牛皮,2
3811,野心,2
3822,馬,2
3835,依舊,2
3837,二星,2
3861,有情人终成眷属,2
3883,佬,2
3888,缺失,2
3889,肤浅,2
3894,互换,2
3903,讲好,2
3907,谜底,2
3916,昆汀,2
3927,里少,2
3941,表现形式,2
3943,歌颂,2
3950,山寨,2
3954,久,2
3958,满脸,2
3960,牛肉丸,2
3965,磨练,2
3967,体量,2
3973,剩下,2
3974,写实,2
3981,搬上大,2
3986,经理,2
3989,创业,2
3996,妥妥,2
4001,显示,2
4011,自相矛盾,2
4013,浑然天成,2
4021,五部,2
4023,头上,2
4025,跟前,2
4030,摊牌,2
4034,这票,2
4035,紧张,2
4038,案例,2
4045,文明,2
4046,於,2
4048,吓死人,2
4061,全方位,2
4062,保有,2
4065,一股脑儿,2
4067,烦人,2
4077,点头,2
4084,不难,2
4086,局外人,2
4089,朋友圈,2
4104,生个,2
4108,无能,2
4109,前段,2
4130,相亲,2
4131,触发,2
4136,块钱,2
4138,炖,2
4141,调侃,2
4145,質感,2
4153,几条,2
4157,恶霸,2
4162,再也,2
4165,提倡,2
4176,对路,2
4177,高产,2
4179,生日快乐,2
4191,太久,2
4201,怀旧,2
4207,脱口而出,2
4213,人类,2
4217,地落,2
4232,张小斐,2
4233,入戏,2
4251,郎,2
4280,前提,2
4288,留下,2
4289,巨星,2
4290,基调,2
4300,几首,2
4302,相,2
4306,广,2
4307,酒吧,2
4308,前仆后继,2
4314,主观,2
4316,土猛,2
4318,丞,2
4321,浓郁,2
4324,对手,2
4330,下三路,2
4341,耽误,2
4343,忍,2
4346,满屏,2
4356,嫌,2
4361,追討,2
4371,10%,2
4377,不能不要,2
4378,条路,2
4390,包,2
4400,茶,2
4407,胡子,2
4410,王家卫,2
4414,school,2
4419,戀人關,2
4430,十部,2
4431,相夫教子,2
4440,一身,2
4448,迟到,2
4477,感受一下,2
4479,归咎于,2
4501,钗,2
4503,连线,2
4508,借用,2
4510,干净,2
4512,宣传片,2
4513,恣意,2
4518,路人甲,2
4519,收场,2
4521,踢,2
4523,剧场版,2
4532,若忠,2
4537,歌词,2
4539,士兵,2
4547,平均,2
4550,伏笔,2
4558,作文,2
4594,荡妇,2
4597,还人情,2
4616,年仅,2
4624,腿,2
4637,适配,2
4644,少接,2
4645,庆祝,2
4648,哄堂大笑,2
4651,遗言,2
4652,剧中,2
4662,逞能,2
4664,很深,2
4673,诶,2
4678,盲猜,2
4686,玩家,2
4692,屌丝,2
4694,目光,2
4696,循环,2
4705,来成龙,2
4710,醒,2
4718,赐予,2
4721,五年,2
4740,社畜,2
4757,琐碎,2
4760,点名,2
4763,大义,2
4767,堪比,2
4770,精致,2
4774,头皮发麻,2
4783,追债,2
4796,时光,2
4798,官司,2
4815,苦,2
4820,女孩子,2
4839,不装,2
4841,跑龙套,2
4851,雨夜,2
4858,爸错,2
4859,好久,2
4864,小城,2
4870,众星,2
4884,繫,2
4891,标记,2
4893,之口,2
4896,同理,2
4897,中伤,2
4898,干嘛,2
4899,太美,2
4901,不活,2
4915,微,2
4921,哭点,2
4924,讲清楚,2
4944,忘,2
4955,收费,2
4961,鸡同鸭讲,2
4967,收到,2
4990,华人,2
4992,拖拉,2
4997,热门,2
4998,废,2
5005,还会,2
5006,陵園,2
5012,集大成,2
5017,cc,2
5026,流浪,2
5027,认,2
5028,外人,2
5033,道理,2
5037,人口,2
5047,豆友,2
5052,占,2
5054,言论,2
5057,受众面,2
5059,摩根,2
5060,亡者,2
5063,三种,2
5068,CP,2
5070,大牢,2
5080,我用,2
5094,男主太蠢,2
5096,快递,2
5097,根植,2
5099,潮州,2
5101,迎合,2
5104,抛开,2
5118,嫁娶,2
5121,灭,2
5131,说不上,2
5135,伪废柴,2
5145,沈浸,2
5158,审判,2
5166,三幕,2
5174,工作人员,2
5187,记住,2
5191,极尽,2
5192,稀缺,2
5195,无情,2
5200,大前提,2
5210,之术,2
5216,训练,2
5218,去掉,2
5250,宫,2
5266,xx,2
5267,穿越,2
5271,选手,2
5277,窒息,2
5279,习惯,2
5280,最舒服,2
5298,深意,2
5316,小生,2
5326,抱怨,2
5329,提,2
5333,上次,2
5338,吊打,2
5344,看不懂,2
5346,赶上,2
5349,尚可,2
5353,太有,2
5357,喵,2
5360,隔,2
5367,概括,2
5376,出品人,2
5379,结构性,2
5388,无语,2
5389,打死,2
5391,現實,2
5396,一丝,2
5401,提到,2
5403,竞赛,2
5412,半出,2
5415,谦和,2
5417,图一乐,2
5446,叙述,2
5449,惊觉,2
5455,蜚语,2
5458,炫耀,2
5461,p,2
5464,法,2
5467,煽,2
5469,崩,2
5473,资源,2
5475,=,2
5477,数量,2
5478,高能,2
5491,迷魂,2
5502,误,2
5508,排外,2
5514,历险记,2
5524,诚心,2
5525,取个,2
5529,好几,2
5530,未婚,2
5547,装疯卖傻,2
5564,答卷,2
5566,见识,2
5567,徘徊,2
5572,坦克,2
5575,很想,2
5581,子弹,2
5582,放上,2
5584,惩罚,2
5585,触及,2
5588,只在乎,2
5590,客户,2
5592,yue,2
5593,感想,2
5594,使出,2
5596,奇特,2
5600,大失所望,2
5605,love,2
5612,更高,2
5614,嘴,2
5628,傻瓜,2
5649,马冬梅,2
5651,拜拜,2
5660,老电影,2
5662,寒冬,2
5663,轻,2
5673,混合,2
5681,一块儿,2
5687,诡异,2
5688,日常生活,2
5693,乔衫,2
5697,多到,2
5716,不负众望,2
5723,抬,2
5724,浓重,2
5725,出新,2
5727,挺花,2
5732,高氣揚,2
5733,万人迷,2
5736,过家家,2
5740,霍梅梅,2
5745,带点,2
5752,500,2
5757,波动,2
5761,透出,2
5763,退休,2
5772,落入俗套,2
5779,刚刚,2
5790,埋没,2
5795,新高,2
5797,事迹,2
5819,票值,2
5821,上午,2
5832,衣服,2
5833,叔叔,2
5835,收拾,2
5839,潘斌,2
5843,可不,2
5847,時代認,2
5854,全世界,2
5881,连环,2
5883,任性,2
5891,半颗,2
5898,亮眼,2
5899,原地踏步,2
5912,起舞,2
5918,五颗星,2
5924,一提,2
5936,章子怡,2
5955,装,2
5960,欠缺,2
5961,多点,2
5970,咖,2
5978,难能可贵,2
5982,天地,2
5986,违,2
6001,能演,2
6007,好绝,2
6012,点映场,2
6020,奥斯卡,2
6033,麻,2
6037,深切,2
6039,跳跃,2
6040,几只,2
6041,掸,2
6042,称不上,2
6049,赌神,2
6056,之人,2
6077,崩坏,2
6080,摇滚,2
6081,伊斯,2
6082,网民,2
6083,混装,2
6086,发力,2
6095,被动,2
6101,糙,2
6107,硬要,2
6110,合拍,2
6113,那类,2
6117,發生,2
6120,隔岸观火,2
6124,激励,2
6129,击中,2
6130,爽点,2
6131,用法,2
6132,别有,2
6139,搁,2
6142,言之有物,2
6155,平实,2
6159,光芒,2
6160,由内而外,2
6161,立体,2
6164,土壤,2
6177,臆想,2
6182,幸运,2
6197,牌,2
6213,但用,2
6215,假惺惺,2
6222,项目,2
6225,孤独,2
6243,打电话,2
6246,镣铐,2
6250,好处,2
6252,天赋,2
6253,圍堵,2
6258,帶,2
6263,站不住脚,2
6266,拿下,2
6267,无奇,2
6271,善用,2
6275,亡国,2
6280,键盘,2
6285,颇为,2
6287,神性,2
6294,傻劲儿,2
6297,法律,2
6299,公主,2
6305,幻想,2
6310,业内,2
6320,量身,2
6348,后天,2
6356,细,2
6362,进化,2
6363,大奸,2
6365,人民,2
6371,敏感,2
6376,冗余,2
6387,物质,2
6389,分享,2
6393,无辜,2
6404,练手,2
6414,甘心,2
6416,终章式,2
6420,稍,2
6441,狙击手,2
6450,灰溜溜,2
6454,back,2
6462,差评,2
6467,不留,2
6469,宋朝,2
6470,挣脱,2
6475,细枝末节,2
6482,温和,2
6497,几圈,2
6499,掘墓,2
6500,恶臭,2
6508,多种,2
6528,颠覆,2
6532,很巧,2
6535,意大利人,2
6537,自由发挥,2
6548,伤感,2
6556,地狱,2
6563,素材,2
6569,小小,2
6572,现世,2
6576,炸弹,2
6579,无用,2
6580,连贯,2
6582,情景剧,2
6586,师傅,2
6601,值,2
6605,定制,2
6606,摩托车,2
6609,十三,2
6615,既有,2
6617,扣,2
6620,难评,2
6621,查,2
6623,挺尬,2
6628,整不出,2
6632,天真,2
6633,奥运会,2
6638,回报,2
6653,号,2
6654,不由,2
6656,娃,2
6661,两千多年,2
6667,打工,2
6668,有限,2
6670,笃信,2
6675,嘴里,2
6689,滚回,2
6690,染,2
6699,不通,2
6703,职业生涯,2
6714,怪异,2
6723,直到现在,2
6730,兼顾,2
6731,sb,2
6744,愤懑,2
6751,过誉,2
6754,去演,2
6755,直击,2
6757,富贵,2
6763,是尬,2
6765,穿插着,2
6769,猜测,2
6771,一名,2
6782,墙上,2
6783,讨回公道,2
6784,病,2
6792,做个,2
6794,加持,2
6795,寻求,2
6804,目擊,2
6811,作為,2
6826,一体,2
6845,耳目一新,2
6858,低贱,2
6859,学过,2
6861,热点问题,2
6862,鬆,2
6863,好用,2
6880,哈哈大笑,2
6898,越到,2
6905,听懂,2
6911,塞进,2
6913,样样,2
6917,高层,2
6922,刘浩存演,2
6926,听不懂,2
6928,紧密,2
6934,落差,2
6939,拆散,2
6962,谣传,2
6966,要生,2
6967,产品,2
6971,像片,2
6977,那匹,2
6979,改成,2
6981,22,2
6987,家裡,2
7012,半路出家,2
7016,隨魏,2
7022,冻得,2
7037,九,2
7042,丝滑,2
7046,第二次,2
7047,沟通,2
7048,饭桌,2
7061,生计,2
7070,没心没肺,2
7072,猪肉,2
7077,撑起,2
7078,立足,2
7079,当今,2
7084,事实证明,2
7091,肮脏,2
7103,今有,2
7104,大段,2
7105,采用,2
7107,淘票票,2
7112,迈进,2
7121,一声,2
7125,感怀,2
7128,還搞,2
7144,卡,2
7154,卖力,2
7158,冷笑,2
7166,马驯,2
7179,階級,2
7181,调教,2
7202,柳岩,2
7205,累,2
7212,为名,2
7214,这出,2
7222,姑爷,2
7223,不辞辛苦,2
7226,考慮,2
7239,莫过于,2
7254,拼搏,2
7261,粉,2
7264,配得,2
7268,采访,2
7277,大打折扣,2
7279,身为,2
7286,复古,2
7293,義,2
7297,上线,2
7306,坚定,2
7313,达成,2
7327,这戏,2
7339,劃清界線,2
7349,十年,2
7350,更何况,2
7363,之光,2
7377,无脑,2
7387,付諸,2
7388,美颜,2
7391,硬撑,2
7392,不幸,2
7393,收手,2
7396,信息化,2
7398,细水长流,2
7402,凌迟,2
7418,言说,2
7419,大团圆,2
7421,输,2
7429,工人,2
7430,特定,2
7433,加倍,2
7434,主要演员,2
7440,這類,2
7442,填补,2
7451,身手,2
7453,影影绰绰,2
7454,绷,2
7458,隐身,2
7459,花样年华,2
7460,魏翔演,2
7483,亲戚,2
7485,自然光,2
7488,平添,2
7489,善为,2
7500,珍惜,2
7502,太丑,2
7503,好点,2
7506,善有善报,2
7508,高度,2
7509,令人信服,2
7516,开分,2
7522,精湛,2
7534,定,2
7541,靠着,2
7542,拉满,2
7545,电影节,2
7560,逃离,2
7562,多管闲事,2
7565,歌,2
7571,洗白,2
7587,肥瘦,2
7595,退钱,2
7601,宝贵,2
7607,碎片,2
7609,反面,2
7615,行行好,2
7627,迟早会,2
7631,英伦,2
7640,连接,2
7644,真诚地,2
7651,难事,2
7652,摄像头,2
7660,二婚,2
7664,全身,2
7666,深情,2
7670,颗星,2
7672,努力下去,2
7678,每部,2
7687,这碗,2
7690,愛人,2
7694,喷,2
7695,公權力,2
7697,几部,2
7699,明,2
7719,剧情简介,2
7724,太强,2
7727,大人物,2
7729,搬西,2
7734,故乡,2
7737,活命,2
7741,理智,2
7742,父爱,2
7744,很小,2
7745,补货,2
7759,样,2
7760,多加,2
7762,底线,2
7763,豪华,2
7766,驴,2
7768,回老家,2
7783,位,2
7788,出名,2
7791,再多加,2
7792,只不过,2
7795,种,2
7804,HIIFF,2
7807,鸡毛蒜皮,2
7810,觀看,2
7828,继承,2
7844,几处,2
7849,集,2
7864,一辆,2
7865,干瘾,2
7866,小红书,2
7871,看得人,2
7872,哪忍,2
7876,小星,2
7877,骨灰盒,2
7879,一波接,2
7891,狗狗,2
7895,掌控,2
7896,惊声,2
7898,赵英俊,2
7903,很会,2
7907,时开,2
7909,瑕不掩瑜,2
7910,丈母娘,2
7912,佳境,2
7923,奖励,2
7926,对决,2
7931,熬出来,2
7943,递进,2
7946,托付,2
7953,打官司,2
7959,那套,2
7963,打扫,2
7967,哭片,2
7973,局,2
7978,實際,2
7990,一路平安,2
7991,怒发冲冠,2
8006,钻研,2
8011,男鬼,2
8019,狰狞,2
8023,丈人,2
8028,厌烦,2
8051,被迫,2
8076,呐,2
8086,如意,2
8092,分项,2
8096,充沛,2
8104,4.7,2
8109,演员阵容,2
8111,欲望,2
8116,或許,2
8122,举动,2
8130,算了,2
8135,呆,2
8145,不忍,2
8152,改名,2
8163,2,2
8166,体质,2
8168,番外,2
8169,意识形态,2
8172,经典电影,2
8175,有过,2
8176,辱名,2
8185,拍长片,2
8199,火锅店,2
8212,原谅,2
8215,空中楼阁,2
8222,合情合理,2
8232,闪烁,2
8247,三分,2
8254,恶毒,2
8255,没钱,2
8257,子集,2
8261,捏,2
8268,加深,2
8271,太差,2
8273,既视感,2
8275,继续下去,2
8286,天空,2
8295,前辈,2
8333,壮志,2
8335,如芒在背,2
8340,捕捉,2
8348,推动,2
8350,医院,2
8361,需求,2
8363,袖手旁观,2
8365,S,2
8373,云集,2
8376,這麼,2
8377,来源于,2
8379,留白,2
8380,蒙古,2
8385,新颖,2
8395,上风,2
8402,很勇,2
8403,诉说,2
8413,二字,2
8417,稀烂,2
8419,yyds,2
8425,日子,2
8430,环环相扣,2
8433,推,2
8439,流于,2
8447,档冲,2
8456,屡试,2
8461,天堂,2
8470,貌,2
8471,照样,2
8477,平板,2
8484,干扰,2
8490,浓缩,2
8491,俏皮,2
8493,亚瑟,2
8499,绒帽,2
8504,迷,2
8511,审核,2
8513,翻身,2
8515,大姐,2
8528,那首,2
8531,中想,2
8534,帮忙,2
8547,不及,2
8555,人言可畏,2
8556,初中,2
8557,粗暴,2
8559,前边,2
8570,稚嫩,2
8571,自然景观,2
8578,十字路口,2
8580,一厢情愿,2
8581,樱子,2
8582,演着,2
8588,剧透,2
8589,风向,2
8597,站台,2
8612,而生,2
8615,国版,2
8616,长久以来,2
8618,鸡皮疙瘩,2
8624,在生活中,2
8632,缝合,2
8655,毒品,2
8656,小岳岳,2
8660,罷了,2
8665,蛊,2
8666,胡说,2
8668,戳,2
8680,这套,2
8683,顺理成章,2
8703,调好,2
8704,有钱,2
8710,欠妥,2
8718,蹲過,2
8720,迷恋,2
8727,搜,2
8732,耀眼,2
8739,看头,2
8744,这份,2
8755,躲,2
8763,新奇,2
8769,一瞬间,2
8774,落回,2
8781,途,2
8798,父女关系,2
8813,厌蠢症,2
8825,愈发,2
8826,常识,2
8831,绿,2
8833,印证,2
8835,通通,2
8836,长线,2
8843,爱好者,2
8853,索然无味,2
8854,前半部,2
8862,多来点,2
8866,群像,2
8885,完后,2
8890,此类,2
8895,落寞,2
8896,联想,2
8898,敏锐,2
8903,回头,2
8905,断裂,2
8913,拿命,2
8914,日后,2
8929,从没,2
8944,时临,2
8945,狡诈,2
8946,外公,2
8951,副作用,2
8955,戏看,2
8957,照应,2
8966,○,2
8968,正经,2
8973,傻福,2
8975,大叔,2
8988,传,2
8989,命题,2
8992,素质,2
8994,小心,2
8996,最为,2
8999,出声,2
9001,各种各样,2
9008,琴,2
9014,生意,2
9021,骄傲,2
9023,自白,2
9024,激情,2
9033,非裔,2
9051,演員,2
9052,電,2
9062,够味,2
9075,有情有义,2
9093,情理之中,2
9096,此前,2
9100,红利,2
9101,鬼屋,2
9103,绿茶,2
9105,脑,2
9111,喜歡,2
9113,最强,2
9117,戴毛,2
9118,可不可以,2
9121,科班,2
9131,爆甜,2
9133,地位,2
9135,脑瘤,2
9145,能共情,2
9148,影视城,2
9149,继,2
9151,超前,2
9169,永不,2
9174,报,2
9180,无表情,2
9191,技艺,2
9194,那味,2
9200,局限,2
9211,妹妹,2
9212,神靈馬,2
9215,含,2
9217,浓厚,2
9220,过渡,2
9223,一本正经,2
9241,裁決,2
9244,引导,2
9248,暴露无遗,2
9255,起伏,2
9272,身材,2
9276,不忍心,2
9289,讲真,2
9292,合理性,2
9293,支线,2
9300,打击,2
9308,擦,2
9310,欣喜,2
9311,乐一乐,2
9318,马是,2
9324,幻梦,2
9326,真好,2
9331,大戏,2
9344,图个,2
9368,良知,2
9370,改,2
9379,主人公,2
9380,闪回,2
9388,快节奏,2
9391,总在,2
9399,但活,2
9401,瞎胡闹,2
9414,造謠,2
9416,创新,2
9419,过头,2
9422,跨越,2
9428,全网,2
9431,到范,2
9442,莫须有,2
9443,三室一厅,2
9445,无暇,2
9452,解决办法,2
9458,开开心心,2
9468,个性,2
9473,浅显,2
9485,最优,2
9494,部长,2
9498,互吹,2
9501,自传式,2
9503,婆媳,2
9504,千里,2
9519,东,2
9520,修车,2
9523,分工,2
9529,外加,2
9534,记不住,2
9539,奇幻,2
9543,换来,2
9548,象征,2
9556,玩味,2
9560,疲劳,2
9568,实属,2
9574,外部,2
9578,无味,2
9581,同樣,2
9586,几万年,2
9589,阿飘,2
9594,凑在一起,2
9595,解读,2
9598,男主人,2
9609,时机,2
9613,各类,2
9621,退缩,2
9629,质问,2
9638,绑定,2
9642,带给,2
9645,太少,2
9648,字面,2
9653,驾轻就熟,2
9654,相互,2
9656,不熟,2
9660,第二幕,2
9668,出卖,2
9669,无需,2
9670,潜力,2
9681,网友,2
9689,同步,2
9690,眼光,2
9696,封闭,2
9697,支,2
9698,可取,2
9717,领教过,2
9720,描绘,2
9732,顶级,2
9733,换取,2
9741,直观,2
9750,马演,2
9753,担忧,2
9757,执行,2
9775,敌意,2
9785,戏为,2
9794,同意,2
9800,镶边,2
9801,OK,2
9814,描述,2
9818,通篇,2
9824,资本家,2
9833,七分,2
9839,翔哥,2
9841,片方,2
9842,吃力,2
9845,P,2
9853,能干,2
9856,提供,2
9858,不用说,2
9865,大红包,2
9867,优缺点,2
9880,乏善可陈,2
9887,冻猪肉,2
9891,真不知道,2
9899,纯属,2
9904,碰瓷,2
9913,范丞丞演,2
9929,散,2
9931,今日,2
9933,三番,2
9940,清晰,2
9945,地球,2
9946,困境,2
9948,独白,2
9949,漂人,2
9962,中途,2
9965,大佬,2
9971,共享,2
9973,磨合,2
9990,代际,2
10000,叠加,2
10009,点儿,2
10016,高歌,2
10018,愤怒,2
10024,人死,2
10034,片里,2
10053,花木兰,2
10054,仪,2
10064,产物,2
10071,撕破,2
10072,太蠢,2
10075,他家,2
10082,行侠仗义,2
10085,破除,2
10087,冰,2
10097,一镜,2
10101,车,2
10111,泪水,2
10114,三层,2
10118,平平淡淡,2
10119,差距,2
10127,介意,2
10130,诉求,2
10134,过错,2
10137,四十岁,2
10139,照片,2
10141,反應,2
10143,小小的,2
10144,经受,2
10151,影评人,2
10155,免费小说,2
10165,幼稚园,2
10185,艺术家,2
10186,蠢事,2
10188,真实感,2
10191,一星加,2
10192,婚育,2
10194,悲壮,2
10196,羞辱,2
10198,一辈子,2
10201,23333,2
10240,反智,2
10245,八分,2
10252,孙子,2
10254,未必,2
10256,漏洞百出,2
10257,疼,2
10259,局限性,2
10268,零,2
10269,冯才仑,2
10284,湯效,2
10293,太多事,2
10294,守旧,2
10300,催生,2
10301,死理,2
10309,悬疑片,2
10313,博里,2
10316,百口莫辩,2
10317,男版,2
10327,好事,2
10332,爆炸,2
10333,相貌,2
10337,不为过,2
10351,出山,2
10352,鼠,2
10354,模式,2
10364,忙,2
10375,他者,2
10388,生理性,2
10400,太假,2
10402,疑问,2
10406,胜利,2
10409,嚯,2
10412,呕心沥血,2
10419,看做,2
10425,梦幻,2
10428,转移,2
10429,以恶,2
10436,招牌,2
10444,弥补,2
10460,音,2
10465,正向,2
10473,拉扯,2
10474,明年,2
10479,坐不住,2
10487,金牌,2
10496,矮子,2
10497,切实,2
10504,火車,2
10507,一切都是,2
10514,消亡,2
10518,兩段,2
10524,破浪,2
10526,又名,2
10531,发票,2
10533,入狱,2
10548,祝愿,2
10550,失语,2
10552,不像,2
10557,我要,2
10558,达,2
10560,完戏,2
10565,思路,2
10568,各种因素,2
10575,公序良,2
10579,丑化,2
10581,黑人,2
10590,人会,2
10605,硬上,2
10612,还算能,2
10618,档里,2
10633,万达,2
10635,反击,2
10639,困难,2
10652,难听,2
0,刚性,1
6,本分,1
7,早,1
10,炒麻叶,1
11,出马,1
12,车里,1
15,一團,1
16,呈現,1
17,仗义,1
18,范例,1
20,落锤,1
21,两件,1
22,算法,1
23,人到,1
28,印度,1
29,自恰,1
30,很强,1
31,老乡,1
32,亂,1
33,偶得,1
35,帮衬,1
36,两极,1
38,情理,1
39,茧,1
40,皱纹,1
43,茂,1
45,西凑,1
46,渴求,1
47,花费,1
48,数,1
49,語法,1
50,田,1
51,呐喊,1
54,講得,1
57,七年,1
60,挣个,1
66,城寨,1
67,蠢人,1
69,理所当然,1
70,全崩,1
71,非职业,1
72,学了,1
73,烙印,1
75,别太厌,1
76,很丑,1
79,为安,1
80,筑梦,1
81,亮色,1
82,卢瑟,1
84,修成,1
87,生产,1
88,极个别,1
89,正面,1
94,难顶,1
95,之喜,1
96,莫问前程,1
97,孙均式,1
98,全局,1
100,发作,1
103,喜庆,1
104,颜色,1
105,抠出,1
107,本末倒置,1
108,前排观众,1
109,婚恋观,1
110,好吃,1
111,九转,1
112,碗,1
113,粲然一笑,1
114,君子,1
116,放放,1
117,选中,1
118,助推,1
120,只言片语,1
122,那块料,1
123,借势,1
124,背书,1
126,尚佳,1
127,牵线,1
129,珠玉在前,1
130,第五,1
134,人头,1
135,太天真,1
136,先决条件,1
137,冻,1
138,读,1
141,哪有,1
142,会为,1
144,剪到,1
148,深得,1
149,孤儿,1
151,天在,1
153,不太能,1
154,外來,1
155,出息,1
156,拉拉,1
157,开放式,1
158,幼年,1
159,癌症,1
160,氵,1
163,整得,1
164,制造悬念,1
166,操持,1
167,翻来覆去,1
168,人命,1
169,下岗,1
170,场映,1
172,穿透,1
174,5.5,1
175,阅历,1
179,抽离出,1
180,惹下,1
181,伤太多,1
182,飞升,1
183,joke,1
184,苦国片,1
185,蛋糕,1
192,史无前例,1
196,化会,1
198,新唱,1
201,讨,1
202,意大利,1
204,要强,1
205,荧屏,1
211,闹鬼,1
214,可看,1
215,惊诧,1
217,影视作品,1
218,跳转,1
220,留意,1
221,平淡,1
224,押韵,1
225,挺土,1
227,自學,1
228,捶,1
229,示弱,1
230,波澜,1
232,挺俗,1
233,太糙,1
236,太出,1
239,黑料,1
240,空虚,1
241,年华,1
243,规矩,1
244,极具,1
245,张震来,1
247,这群,1
248,一系列,1
253,快到,1
255,做不了,1
256,弥足珍贵,1
257,合流,1
258,意犹未尽,1
263,水鱼,1
264,受制于,1
265,翻山越岭,1
270,难耐,1
273,不如说是,1
274,弹幕,1
275,消除,1
276,做绝,1
277,匡扶,1
280,但前,1
281,三百,1
282,后路,1
283,感都,1
284,双刃剑,1
286,念,1
287,坚韧,1
288,做局,1
289,咋呼,1
292,啷,1
295,加盟,1
299,十八层,1
300,一星雷,1
302,精华,1
303,父女俩,1
304,老人家,1
305,说服,1
309,难凉,1
311,成果,1
312,办,1
314,情未了,1
318,推一,1
321,腻,1
322,这段,1
323,过得去,1
324,外景,1
326,流程,1
328,一格破,1
331,ppt,1
332,坐拥,1
333,剥夺,1
335,几千人,1
337,組開,1
338,上百万,1
341,钢笔,1
343,远行,1
345,漂浮,1
346,聚集,1
350,十几年,1
351,斩首,1
352,仅,1
353,耶,1
354,超负荷,1
355,早上好,1
356,能比,1
357,得偿,1
359,不虚此行,1
360,深宫,1
362,孙辈,1
364,美好愿望,1
365,效命,1
367,仪带,1
369,In,1
371,后台,1
372,通电话,1
374,超过,1
375,hold,1
376,便知,1
377,矛须,1
380,郭京飞,1
381,一圈,1
382,生产队,1
387,hour,1
388,套用,1
395,源头,1
396,破题,1
398,奥运,1
399,跟风,1
402,jokes,1
403,8.2,1
407,深夜,1
409,飒,1
410,模拟,1
411,那群人,1
413,最大化,1
414,穷极,1
415,大笑一场,1
417,如影随形,1
418,外国,1
419,彰显,1
423,地秀,1
424,一战,1
426,合口味,1
429,先不剧,1
431,实则,1
432,一整套,1
434,做鬼,1
438,引人共情,1
439,映前,1
441,信任,1
443,人們,1
444,嘻嘻,1
445,三段式,1
446,太后,1
447,懂人话,1
449,別人,1
452,真香,1
454,白看,1
455,真牛,1
458,之力,1
462,不许,1
463,万幸,1
464,微尘,1
465,礼花,1
466,京味,1
468,说到做到,1
469,但信,1
470,团,1
471,不太像,1
472,市面上,1
473,适于,1
474,新一代,1
475,蓬勃,1
476,守节,1
479,嫌疑人,1
480,远大于,1
481,伤天害理,1
483,不甘,1
484,我纳,1
485,璞玉,1
487,焉识,1
491,战争,1
492,乔杉马,1
496,有情,1
497,昏君,1
498,固有,1
499,纵深,1
503,這點,1
504,额,1
505,爱屋及乌,1
506,暗淡,1
507,伦战五渣,1
511,违背,1
512,倒蛮,1
513,兼,1
516,过场,1
517,鸡蛋,1
518,荟萃,1
520,比上,1
521,仰天长啸,1
526,无亲无故,1
527,顾客,1
528,层出不穷,1
531,老破,1
532,太晚,1
534,第九届,1
536,显赫,1
538,添加,1
539,青绿,1
542,洗冤,1
544,还套,1
545,抽离,1
546,瘋狂,1
548,慷慨,1
552,栽树,1
553,热肠,1
554,颤音,1
555,混淆,1
560,一笔带过,1
561,7.3,1
562,取而代之,1
563,苍老,1
566,喟叹,1
568,接连,1
569,大好时光,1
571,心境,1
572,富有,1
573,唯恐,1
574,副本,1
578,武戏,1
580,初衷,1
581,惦记,1
582,认认真真,1
583,西南,1
584,痛快,1
586,rain,1
587,河南,1
588,仅仅只是,1
589,果子狸,1
591,觉醒,1
592,同情,1
594,扯不上,1
596,陆上,1
599,402,1
600,大头,1
601,逼良为娼,1
602,后来者,1
603,华仔,1
604,两回事,1
606,拉低,1
607,罪过,1
608,钟无艳,1
610,碍眼,1
611,压根儿,1
612,冲破,1
615,就败,1
619,巨幕厅,1
622,逻辑性,1
623,灵光,1
625,宝宝,1
626,道化服,1
627,辩护,1
628,Happy,1
629,妇女节,1
630,友人,1
632,知识点,1
634,喉舌,1
636,造不出,1
638,艺谋,1
639,黑道,1
641,传世,1
647,很累,1
648,紧迫,1
649,糅杂,1
652,没细想,1
653,发癫,1
654,癫狂,1
656,普通百姓,1
657,保命,1
659,铺天盖地,1
660,卫生间,1
662,六块钱,1
664,说爽,1
665,這,1
666,脱裤子,1
668,举世闻名,1
669,欺压,1
671,诗歌,1
673,尸体,1
675,斗,1
676,写出,1
678,渴饮,1
681,就尬,1
682,玩具,1
687,壮胆,1
689,踏破,1
691,踏,1
696,例外,1
697,求求,1
699,聪明伶俐,1
701,不道德,1
702,洞察,1
704,大到,1
705,脐带,1
706,不多见,1
708,力不从心,1
709,缺口,1
710,量身定做,1
711,血汗,1
713,拽,1
714,坏事,1
715,新浪潮,1
716,心累,1
717,神话故事,1
718,软萌,1
719,開心,1
720,左凌峰,1
721,婆娑,1
722,填充,1
723,顶得,1
725,命题作文,1
726,逐夢演,1
727,戛然而止,1
729,披层,1
730,节拍,1
732,烈女,1
733,郭麒林减,1
734,全用,1
