,分词,计数
2634,彷徨,2
2638,盖,2
2639,映后,2
2643,反省,2
2648,闹市,2
2650,中文,2
2654,拖后腿,2
2655,首播,2
2661,俯视,2
2664,生育能力,2
2665,老张,2
2666,大爱,2
2679,暖文,2
2681,逃班去,2
2683,终将,2
2688,一圈,2
2689,喜爱,2
2692,褒奖,2
2693,胜负,2
2697,三口,2
2713,没算准,2
2714,躲藏,2
2717,跌份,2
2721,雾蒙蒙,2
2726,只手遮天,2
2727,无奇,2
2731,问话,2
2739,服众,2
2750,拍来,2
2752,慢慢,2
2755,我无语,2
2757,揉,2
2759,撒,2
2760,储藏室,2
2761,五分钟,2
2765,小学,2
2766,互助,2
2769,金玉其外,2
2772,剧场,2
2775,首部,2
2780,学过,2
2782,棺材,2
2785,算准,2
2786,法拉,2
2788,推演,2
2793,"""",2
2794,意料之外,2
2796,潜,2
2800,刺杀,2
2804,皱着眉头,2
2807,心累,2
2808,承认,2
2810,包了,2
2818,伤,2
2819,几拨,2
2822,墓地,2
2824,一手,2
2825,没头没脑,2
2828,南辕北辙,2
2830,電影裡,2
2833,举例,2
2835,靶,2
2837,师父,2
2839,大义,2
2840,甩,2
2842,露出,2
2850,曲折,2
2851,太毁,2
2854,说书,2
2867,女孩子,2
2870,炸,2
2873,疼,2
2875,加烂,2
2882,资金,2
2894,谈,2
2902,满共,2
2905,还接,2
2911,策划,2
2914,吸人血,2
2928,考虑一下,2
2929,狗血淋头,2
2937,掰,2
2940,逐梦,2
2943,行不通,2
2948,柜子,2
2954,不明,2
2958,特俗,2
2961,搬上大,2
2966,室外,2
2967,feel,2
2969,深残,2
2978,谢家,2
2979,部好,2
2980,我俩,2
2981,相較,2
2984,满嘴,2
2988,时而,2
2989,实例,2
2991,异曲同工,2
2993,不多,2
2996,掌控,2
2999,反思,2
3008,自恋,2
3009,战狼,2
3015,一桩,2
3020,另一面,2
3022,连贯,2
3027,难自洽,2
3037,主动,2
3041,斗法,2
3044,围,2
3054,假期,2
3056,惨,2
3063,范,2
3067,如芒在背,2
3077,一夸,2
3079,醪糟,2
3081,干行活,2
3085,偏过,2
3097,过丧,2
3104,未知,2
3107,泛黄,2
3108,广西,2
3110,丢人,2
3115,手持,2
3121,半路,2
3124,哪部,2
3126,25,2
3128,艰难,2
3134,真敢,2
3142,囚禁,2
3146,戏眼,2
3148,酒,2
3155,mv,2
3156,无声,2
3158,幾分鐘,2
3162,每件事,2
3163,凉气,2
3168,煞有介事,2
3173,宣泄,2
3183,高明,2
3185,追凶,2
3191,谋杀案,2
3196,有段,2
3198,老太太,2
3199,更无语,2
3200,撬,2
3201,老同志,2
3203,一家子,2
3208,大白天,2
3211,浇,2
3213,恐怖网,2
3232,影评,2
3233,相依,2
3235,架子,2
3242,主任,2
3252,强暴,2
3265,时机,2
3273,观后感,2
3276,贯穿,2
3277,亿,2
3280,太帅,2
3282,太精彩,2
3283,诸如此类,2
3286,☆,2
3294,私刑,2
3295,想用,2
3300,降维,2
3309,缓解,2
3319,很长,2
3327,代表,2
3330,杀手,2
3335,全洗,2
3336,里奥尔,2
3337,真成了,2
3342,太土,2
3345,差距,2
3349,信息,2
3359,选得,2
3362,厕品,2
3364,热度,2
3366,恶臭,2
3367,快到,2
3368,阴间,2
3371,热情,2
3372,作业,2
3378,保留,2
3381,凌乱,2
3388,简洁,2
3394,中加,2
3402,明德,2
3403,讲好,2
3410,虚晃,2
3416,实体,2
3418,过关,2
3419,可太紙,2
3420,爆点,2
3424,魅,2
3428,通顺,2
3432,轮胎,2
3433,张静,2
3435,射箭,2
3440,一块,2
3441,中学生,2
3442,缭绕,2
3454,强求,2
3462,夹杂着,2
3463,号召力,2
3466,一会儿,2
3471,无比,2
3486,欲,2
3488,感兴趣,2
3511,没关系,2
3513,跟湾湾,2
3514,栋,2
3515,律,2
3516,诸多,2
3517,着迷,2
3525,包裹,2
3526,体质,2
3528,裹足不前,2
3531,没敢,2
3535,人来,2
3536,橙汁,2
3537,夏薇,2
3538,送到,2
3545,戏撑,2
3547,山水,2
3556,闹剧,2
3557,抗日,2
3558,气死,2
3561,控诉,2
3562,流行,2
3565,心灵鸡汤,2
3570,策,2
3572,赏识,2
3577,代价,2
3582,过分,2
3584,假酒,2
3587,喝过,2
3590,一枪,2
3591,豪宅,2
3593,墓,2
3595,包扎,2
3604,三八节,2
3607,整完,2
3615,提到,2
3616,带入,2
3627,低阶,2
3632,远远,2
3636,底裤,2
3637,二字,2
3640,无法忍受,2
3645,讨巧,2
3646,男朋友,2
3647,来牧,2
3648,选部,2
3649,田调,2
3654,一类,2
3658,拍久,2
3660,首场,2
3675,投资方,2
3676,看作,2
3677,主观,2
3681,毒舌,2
3685,意料中,2
3686,传承,2
3704,遮遮掩掩,2
3725,林珍惠,2
3729,橘色,2
3730,广场,2
3741,惹,2
3749,三板斧,2
3750,争城,2
3753,美工,2
3760,刺入,2
3763,瞪,2
3780,编成,2
3800,干预,2
3808,眉头,2
3810,避雷,2
3811,叹气,2
3818,吸引力,2
3819,染,2
3828,好乱,2
3834,越往后,2
3840,點睛,2
3842,一无是处,2
3847,反讽,2
3851,密闭,2
3853,画,2
3860,若恶,2
3862,提不起,2
3866,喘息,2
3868,行程,2
3871,戏秒,2
3882,放下,2
3885,還拿,2
3893,张译,2
3902,长长的,2
3903,深邃,2
3906,地能,2
3910,好于,2
3913,乌漆,2
3916,聒噪,2
3922,劇情片,2
3938,发生地,2
3943,舆论,2
3964,舞,2
3973,讲烂,2
3979,真丝,2
3981,臭豆腐,2
3983,抛弃,2
3984,望穿,2
3988,出其不意,2
3989,倾听,2
3995,逐出,2
3997,cue,2
4000,直球,2
4003,飙戏,2
4005,冒险,2
4006,火里,2
4011,警案,2
4015,三部,2
4024,戲三種,2
4025,张继聪,2
4029,地看,2
4040,报复,2
4041,冲进,2
4042,一身正气,2
4045,台上,2
4046,挺平,2
4049,祖国,2
4058,陈木胜,2
4059,两分钟,2
4060,群,2
4065,条条框框,2
4080,填满,2
4087,今日说法,2
4090,丝光,2
4091,换台,2
4092,弄,2
4094,多人,2
4106,博大,2
4124,进场,2
4144,一樣,2
4147,大叔,2
4157,節奏,2
4159,6.6,2
4171,笨重,2
4181,路人慎,2
4183,力不从心,2
4185,缺失,2
4187,李安,2
4192,票价,2
4196,发自内心,2
4198,学习,2
4204,阻挠,2
4205,平面,2
4211,燥,2
4212,扬名立万,2
4222,不虚此行,2
4226,透过,2
4227,这爹,2
4228,白色,2
4231,有声书,2
4233,同一天,2
4238,是紙,2
4239,不信,2
4248,勇敢,2
4257,成谜,2
4260,正道,2
4261,大锅,2
4267,缓和,2
4270,时代背景,2
4274,出入,2
4277,杀掉,2
4283,打击,2
4286,撕裂,2
4293,越发,2
4294,流汗,2
4295,祸害,2
4302,理由,2
4308,怪里怪气,2
4309,墨镜,2
4315,不香,2
4316,播,2
4317,部文青,2
4320,拿来,2
4325,隐姓埋名,2
4330,明顯,2
4333,悬崖,2
4335,排序,2
4336,湿润,2
4338,白探,2
4344,又整,2
4348,无感,2
4352,缜密,2
4353,优秀作品,2
4355,楼下,2
4357,两面,2
4368,改得,2
4369,崭新,2
4375,mcu,2
4378,第一,2
4382,默认设置,2
4385,多光,2
4388,投机取巧,2
4390,总集,2
4392,也立,2
4397,拿出,2
4398,蹲,2
4399,类型化,2
4403,失误,2
4404,桌上,2
4409,打一星,2
4411,豪门子弟,2
4416,唯二高,2
4427,行事,2
4429,拗,2
4431,演变,2
4432,我愿,2
4435,走近,2
4444,用女,2
4447,很帅,2
4456,回,2
4457,復,2
4459,伪劣,2
4465,女尸,2
4469,沒,2
4475,施展,2
4476,六十岁,2
4481,普普通通,2
4484,脸部,2
4486,烟演,2
4488,黑户,2
4492,归属,2
4494,毛骨悚然,2
4499,带有,2
4509,陪君,2
4510,沉下心,2
4518,国外,2
4523,隐形,2
4529,战争,2
4531,清净,2
4533,熊出没,2
4534,诚不欺,2
4535,版才,2
4536,阿婆,2
4538,看热闹,2
4539,有完没完,2
4540,打转,2
4543,快意,2
4545,包青天,2
4554,挑战性,2
4558,脱裤子,2
4560,大笑,2
4564,贬义,2
4567,正派,2
4570,可恨,2
4571,前接,2
4579,真實,2
4582,终究,2
4590,那干哈,2
4591,立体,2
4600,强烈推荐,2
4602,大计,2
4608,根本无法,2
4618,加深,2
4619,应景,2
4623,油,2
4624,脉络,2
4625,不小,2
4631,完屏,2
4636,真诚,2
4637,乖乖,2
4638,暴雨,2
4646,都市,2
4649,混合,2
4650,排名,2
4652,浓缩,2
4661,潜规则,2
4663,房卡,2
4669,男癌,2
4672,衬托,2
4682,文戏,2
4696,人接,2
4700,分成,2
4701,光与影,2
4702,尾巴,2
4718,点解,2
4720,里头,2
4721,小秘书,2
4723,骨架,2
4724,达标,2
4732,有时候,2
4738,飞蛾,2
4742,古天乐,2
4743,这版,2
4744,HE,2
4756,群起,2
4762,他会,2
4764,迅哥,2
4766,凑时长,2
4773,凄凉,2
4774,保罗,2
4777,个人观点,2
4782,硬造,2
4783,本该,2
4789,摧残,2
4791,不如说是,2
4795,行径,2
4798,拆解,2
4805,朵,2
4811,脸儿,2
4812,一角,2
4818,衣柜,2
4826,凑数,2
4827,金钱,2
4832,国民党,2
4840,接近,2
4842,凉,2
4845,众人,2
4854,口语化,2
4856,阴乐,2
4857,維持,2
4866,夹个,2
4867,看明,2
4870,水墨,2
4873,土枪,2
4883,例外,2
4889,两张,2
4895,浓,2
4897,简陋,2
4900,家宅,2
4920,一夜,2
4922,一窝,2
4926,反转来,2
4929,裡這些,2
4942,太低,2
4948,送走,2
4949,只装,2
4953,狂,2
4959,收到,2
4962,术业,2
4973,职员,2
4982,本集,2
4985,偏要,2
4999,摸摸,2
5011,十五年,2
5013,当初,2
5014,总有,2
5020,戛然而止,2
5024,百出,2
5028,对错,2
5029,王传一,2
5038,入狱,2
5043,如柯南,2
5046,章子怡,2
5048,怒海,2
5052,伤痛,2
5054,负责,2
5069,超乎,2
5083,无疾而终,2
5089,吸钱,2
5093,压倒,2
5107,犹犹豫豫,2
5118,一下子,2
5127,家居,2
5130,溃败,2
5143,愛情,2
5147,不太好,2
5154,真身,2
5157,敏感,2
5164,总体而言,2
5167,实力派,2
5168,领域,2
5178,预判,2
5185,想象力,2
5191,志怪,2
5192,代际,2
5200,3.12,2
5201,狐,2
5213,景点,2
5216,真实感,2
5220,就够,2
5223,低劣,2
5226,旧,2
5227,淡淡的,2
5230,假死,2
5234,拼成,2
5235,棍,2
5240,哪裡,2
5241,最爽,2
5242,猜测,2
5243,游移,2
5247,元朗,2
5266,爸爸,2
5274,供述,2
5279,特,2
5280,指向,2
5282,全家,2
5287,cheat,2
5291,脑芝,2
5295,概括,2
5304,有气无力,2
5313,飞虎队,2
5318,引子,2
5329,叫小美,2
5339,都还没,2
5348,墙头,2
5350,穿帮,2
5351,踏踏实实,2
5355,不差,2
5358,文化差异,2
5359,妨碍,2
5360,长时间,2
5364,素描,2
5374,塑料,2
5384,抓壮丁,2
5389,避,2
5396,翻,2
5397,约,2
5398,视点,2
5400,满仇,2
5402,故作高深,2
5404,平时,2
5407,健在,2
5413,火候,2
5417,提出,2
5418,挣钱,2
5421,剪碎,2
5422,冷漠,2
5425,总让,2
5431,加高,2
5432,平均水平,2
5434,爽感,2
5436,尊重,2
5442,可看性,2
5456,水源,2
5458,花架子,2
5460,偶像剧,2
5462,盗墓贼,2
5464,宅邸,2
5467,紙,2
5468,干掉,2
5472,二三十岁,2
5473,敌视,2
5485,剧变,2
5486,叶硕,2
5492,对线,2
5504,在乎,2
5510,磨磨,2
5514,大特写,2
5518,接连,2
5526,2022.6,2
5530,插曲,2
5531,相像,2
5533,局限性,2
5536,跳海,2
5537,姐,2
5538,荒野,2
5549,信笺,2
5556,回去,2
5569,悲怆,2
5574,灵位,2
5599,活人,2
5601,情節,2
5606,理解能力,2
5614,强制,2
5615,重回,2
5620,羊入虎口,2
5624,一线,2
5630,受众,2
5634,取其,2
5638,日语,2
5640,反噬,2
5642,来源于,2
5643,控辩,2
5648,再画,2
5660,压迫感,2
5661,鬼魂,2
5664,脸盲,2
5677,末,2
5684,心酸,2
5687,继,2
5690,耐人寻味,2
5692,solo,2
5693,妖魔,2
5708,大众,2
5709,得来,2
5714,劇情,2
5723,抄手,2
5727,好尬,2
5728,大哥,2
5732,打造,2
5735,疏离,2
5739,较差,2
5740,第二个,2
5742,尘封,2
5743,这位,2
5748,拍电影,2
5749,春晚,2
5751,坚挺,2
5756,世纪末,2
5759,港剧,2
5766,空視角,2
5767,跨文化,2
5768,中邪,2
5772,支线,2
5774,据点,2
5775,稍显,2
5776,三流,2
5777,人昆,2
5778,女方,2
5780,不出,2
5798,扣一星,2
5808,會,2
5810,結果,2
5820,组合,2
5824,脱离现实,2
5827,良知,2
5830,睿智,2
5831,我国,2
5832,辽阔,2
5835,九十年代,2
5836,時,2
5837,揍,2
5847,以人为本,2
5848,缺憾,2
5849,三幕,2
5852,點沒有,2
5853,浪漫,2
5854,易懂,2
5855,高跟鞋,2
5856,动感,2
5858,王一博搁,2
5860,游泳,2
5863,错愕,2
5865,渐增,2
5883,96,2
5884,芭蕾舞,2
5886,难懂,2
5889,施善,2
5892,胡可倒,2
5897,慌,2
5908,陈仪,2
5922,缥缈,2
5931,热播,2
5932,一大堆,2
5943,活动,2
5944,九十分钟,2
5947,终归是,2
5949,陈小姐,2
5954,费列罗,2
5959,作案动机,2
5962,底子,2
5963,不适,2
5966,观后,2
5973,小孩,2
5981,心底,2
5991,娱乐性,2
5992,歪头,2
5994,牵扯,2
5995,有底,2
5998,好人,2
6004,相符,2
6007,难安,2
6009,迫不及待,2
6013,看朴,2
6017,伤口,2
6027,艺术片,2
6029,心掏,2
6034,神话,2
6038,手,2
6040,糕点,2
6051,溜进,2
6052,光影,2
6056,中尬,2
6060,大有可为,2
6065,炒作,2
6067,山,2
6069,亚式,2
6070,70,2
6085,第二天,2
6086,不太准,2
6091,同层,2
6099,打光,2
6111,要接,2
6116,出自,2
6117,各来,2
6124,无脑,2
6127,法医,2
6129,耍酒疯,2
6133,观念,2
6134,叛变,2
6135,汐衬,2
6140,通篇,2
6141,大改,2
6143,電影給,2
6144,打了个,2
6146,腕表,2
6148,回家吧,2
6154,电脑,2
6169,娱乐,2
6170,奥特曼,2
6171,回溯,2
6174,先叫,2
6175,病态,2
6177,改进,2
6179,自作聪明,2
6181,热闹,2
6185,四处,2
6187,百相,2
6196,扔,2
6198,录音,2
6210,那幢,2
6220,男演员,2
6226,骗钱,2
6232,讨厌,2
6238,定格,2
6239,sir,2
6252,韋家輝,2
6255,爱意,2
6259,拖下水,2
6260,招魂,2
6270,坐立,2
6288,人心悦诚服,2
6290,正常人,2
6291,精心设计,2
6293,兴奋,2
6296,劝,2
6297,一桌,2
6301,治,2
6305,器物,2
6316,烂尾,2
6318,严丝合缝,2
6319,舞姿,2
6327,不大行,2
6331,别加,2
6333,口述,2
6334,警官,2
6335,啰嗦,2
6338,急促,2
6340,搬演,2
6347,王一,2
6355,折射,2
6358,吵架,2
6366,互文,2
6368,人情味,2
6377,错选,2
6382,迷区,2
6383,离席,2
6384,修改,2
6386,男哭,2
6387,摆置,2
6388,各类,2
6394,国家,2
6396,源头,2
6399,过招,2
6411,民宿,2
6416,都還,2
6419,定位,2
6422,余地,2
6424,无人,2
6427,横店,2
6433,白片,2
6436,梅龙镇,2
6441,程耳是,2
6442,螳螂捕蝉,2
6444,夹,2
6458,天道,2
6476,穿梭,2
6480,危机,2
6493,崩坏,2
6498,演谍,2
6499,镜像,2
6500,底线,2
6504,生怕,2
6511,高举,2
6514,侦破,2
6518,拙劣,2
6519,明摆着,2
6522,中毒,2
6523,彰显,2
6526,不去,2
6530,场子,2
6544,阵容,2
6556,重拍,2
6561,一把,2
6562,出众,2
6563,荒谬,2
6571,脱氧核糖核酸,2
6574,狠劲,2
6578,美丽,2
6580,叹息,2
6582,温馨,2
6585,打成,2
6588,医院,2
6597,修罗场,2
6599,链子,2
6608,灰,2
6613,纠葛,2
6617,犯人,2
6623,雾气,2
6626,书,2
6629,没意思,2
6632,综合,2
6638,4,2
6640,国配,2
6641,体制,2
6645,有用,2
6651,股价,2
6661,强于,2
6662,从何而来,2
6666,成绩,2
6670,要叶,2
6671,之多,2
6673,很烂,2
6674,完司,2
6680,惧怕,2
6682,拎,2
6683,殆尽,2
6687,演技派,2
6689,平庸之辈,2
6699,着眼于,2
6703,没招,2
6706,司法考试,2
6712,鱼眼,2
6713,在内,2
6721,佣人,2
6737,山寨,2
6738,明天,2
6741,喘,2
6744,种,2
6748,以此,2
6755,霸占,2
6763,发迹,2
6766,嘴巴,2
6767,比毒,2
6768,庭院,2
6773,腹,2
6789,称道,2
6792,替身,2
6794,读懂,2
6795,太太,2
6798,请个,2
6804,没头没尾,2
6805,能到,2
6806,冲刷,2
6811,法院,2
6812,因地制宜,2
6816,高健关,2
6817,UA,2
6819,之恋,2
6826,遭受,2
6835,妈,2
6839,革命,2
6841,太少,2
6847,细谈,2
6849,整天,2
6858,邻座,2
6860,rnm,2
6862,食,2
6863,挖出,2
6866,傻女,2
6871,心魔,2
6873,法子,2
6878,狗屁不通,2
6882,放火,2
6892,主人公,2
6894,无可挑剔,2
6900,害,2
6905,抓取,2
6909,邓家佳,2
6914,一本,2
6916,鸡贼,2
6919,非打,2
6921,soulmate,2
6927,26,2
6930,网大能,2
6932,景瑜,2
6934,情报,2
6940,太糙,2
6945,昨天,2
6957,看不上,2
6965,精神分裂,2
6969,使大,2
6974,关照,2
6978,措手不及,2
6982,石头,2
6983,菜,2
6986,检查,2
6989,电影界,2
6990,呐喊,2
6994,解体,2
7008,真人,2
7013,偏颇,2
7026,够味儿,2
7031,会谢,2
7043,带给,2
7044,反杀,2
7055,串起,2
7056,驱逐,2
7065,地板,2
7066,骨相,2
7086,诉说,2
7088,被盗,2
7096,傍身,2
7098,转录,2
7099,虚妄,2
7102,脱节,2
7107,天天,2
7108,岁月,2
7109,剧团,2
7110,退步,2
7118,拼,2
7121,薄情郎,2
7124,money,2
7125,引以为傲,2
7154,岁,2
7165,全怪,2
7168,不寒而栗,2
7169,聚焦,2
7175,靠拢,2
7176,细部,2
7179,知识,2
7181,歌谣,2
7189,听不清,2
7193,五,2
7205,实际上,2
7210,露迹,2
7216,奉俊昊,2
7218,挽尊,2
7219,高分,2
7221,风笛,2
7223,Scare,2
7228,早已,2
7229,草率,2
7236,转向,2
7239,第一场,2
7247,二叔,2
7251,洒落,2
7261,局限,2
7262,专攻,2
7267,大不一样,2
7270,配套,2
7276,闷,2
7279,不能不要,2
7282,感谢,2
7285,推拉,2
7286,侧脸,2
7288,概览,2
7300,收声,2
7303,脾气,2
7305,黄豆,2
7318,烂戏,2
7327,喜劇,2
7328,后景,2
7334,滥情,2
7337,孤儿院,2
7345,未满,2
7350,草草了事,2
7351,军官,2
7354,刚生,2
7356,旧时代,2
7360,松垮,2
7370,站不住脚,2
7373,叶,2
7376,气出,2
7379,南京,2
7385,宣发,2
7388,短板,2
7389,找准,2
7399,介入,2
7400,人去,2
7401,怪,2
7402,单说,2
7405,告白,2
7406,搭,2
7407,背一,2
7412,活下去,2
7413,唤醒,2
7417,胜任,2
7419,烟消云散,2
7422,漩涡,2
7424,之音般,2
7425,徹底,2
7426,论理,2
7429,女管家,2
7430,留,2
7432,能播,2
7434,收一收,2
7439,仪式,2
7442,恶女,2
7448,刚看,2
7449,绕来,2
7451,作祟,2
7453,50,2
7455,忘记,2
7456,无厘头,2
7460,儿歌,2
7465,点儿,2
7468,法律制裁,2
7471,奥,2
7474,blueglass,2
7480,坐标,2
7481,整笑,2
7487,太爽了,2
7488,顽强,2
7492,小妞,2
7493,不谈,2
7495,长篇,2
7497,进化,2
7499,轻飘飘,2
7502,烧疤,2
7504,身長,2
7505,有度,2
7514,内心独白,2
7524,砸碎,2
7536,奥菲莉,2
7543,挣,2
7544,酸奶,2
7545,智力,2
7549,警检,2
7554,开着,2
7558,吓了一跳,2
7567,满满的,2
7568,尺寸,2
7575,详细,2
7576,婊,2
7583,有待,2
7585,喧宾夺主,2
7588,意林,2
7596,广电,2
7599,启事,2
7602,顶楼,2
7605,绿帽,2
7609,别墅,2
7617,凭着,2
7621,长远,2
7628,果不其然,2
7633,比日版,2
7640,衬衫,2
7641,鬼吹灯,2
7646,少于,2
7647,敬业,2
7648,毒战,2
7651,甚似,2
7657,三岁,2
7661,要乱,2
7666,爽快,2
7670,達到,2
7671,爲,2
7675,本土化,2
7678,集中地,2
7685,手里,2
7687,九龙,2
7689,能破,2
7691,先锋派,2
7692,很妙,2
7695,藏得,2
7696,谜团,2
7702,门槛,2
7711,DM,2
7712,凶杀,2
7716,叔,2
7720,想二刷,2
7721,具体表现,2
7723,迟到,2
7724,下载,2
7725,自命不凡,2
7727,掏,2
7731,如鲠在喉,2
7747,远方,2
7750,胜利,2
7755,观音,2
7759,派,2
7764,方礼信,2
7766,谄媚,2
7767,高手,2
7768,造就,2
7770,隨之,2
7772,伏罪,2
7776,果然如此,2
7785,台灯,2
7787,交错,2
7792,暴露出,2
7794,思君,2
7796,恩,2
7799,大俗,2
7811,互换,2
7817,任姐,2
7824,思念,2
7826,镇,2
7843,梦境,2
7846,惨烈,2
7849,美中,2
7855,行為,2
7857,疑凶,2
7858,交给,2
7859,正脸,2
7862,白领,2
7865,吴昊辰,2
7866,四段,2
7869,很难说,2
7873,牙痒痒,2
7885,惊天,2
7888,丈夫,2
7895,老天爷,2
7896,老虎,2
7898,太空,2
7900,稀松,2
7904,話,2
7916,保,2
7930,口供,2
7934,天使,2
7936,断桥,2
7940,错位,2
7941,咖的,2
7946,狂泻,2
7951,文档,2
7960,方向,2
7961,黑色,2
7962,憋,2
7964,侦,2
7972,巡逻,2
7974,抄成,2
7975,脖子,2
7984,羡慕,2
7985,自作自受,2
7991,花得,2
7992,调教,2
7996,7788,2
7998,吓一跳,2
8004,堅持,2
8009,反赖,2
8011,摩擦,2
8014,看望,2
8020,重金属,2
8022,阴沉,2
8024,突如其来,2
8027,管够,2
8031,仇片,2
8033,韩系,2
8037,仔細想,2
8039,宰,2
8041,六亲不认,2
8045,xxx,2
8049,洗,2
8062,城,2
8070,架構,2
8071,白银,2
8072,斗争,2
8073,错失,2
8074,肩膀,2
8076,庞大,2
8080,主办,2
8081,巧克力,2
8094,气力,2
8095,陪,2
8104,块钱,2
8105,分明,2
8111,很重,2
8112,复杂性,2
8114,美国,2
8115,降温,2
8116,拐弯抹角,2
8124,误入,2
8131,嘉峪关,2
8132,林慧贞图,2
8135,祝福,2
8140,大小,2
8141,降神,2
8154,名状,2
8159,园林建筑,2
8162,后台,2
8164,村里,2
8166,哀册,2
8169,专,2
8170,不忍,2
8173,勾连,2
8181,入场,2
8193,土壤,2
8195,漂,2
8198,低于,2
8204,翻车,2
8208,鼠,2
8227,摔打,2
8233,混球,2
8235,7.3,2
8239,全新,2
8240,戛纳,2
8242,登西,2
8245,陈国生,2
8248,转角,2
8249,交织,2
8250,每個點,2
8261,全纸,2
8272,风险,2
8277,脚,2
8283,敬仰,2
8284,畫面,2
8289,1991,2
8301,片方,2
8306,谈恋爱,2
8312,似,2
8313,补充,2
8319,感慨,2
8320,亢奋,2
8322,泄气,2
8323,简介,2
8334,癖,2
8338,火拼,2
8344,凶,2
8345,近景,2
8350,对沉,2
8370,一顿,2
8371,想当,2
8377,三大,2
8379,绝美,2
8381,看多,2
8382,茶,2
8384,聊,2
8386,阴阳,2
8387,话题,2
8394,睡觉,2
8397,门框,2
8398,爱惜羽毛,2
8409,人体,2
8410,掏钱,2
8415,没提,2
8419,一环,2
8423,16,2
8428,宣读,2
8434,直出,2
8437,小日子,2
8456,索然无味,2
8463,失敗,2
8475,嫌疑犯,2
8477,不伦不类,2
8480,之易,2
8485,不信邪,2
8495,判定,2
8497,手指头,2
8509,折腾,2
8510,名著,2
8516,贺泉,2
8519,收,2
8521,实锤,2
8524,带不动,2
8532,悠远,2
8536,逗,2
8539,生们,2
8543,结看,2
8545,绳之以法,2
8548,猴子,2
8557,德地,2
8560,不顺,2
8568,品种,2
8576,一副,2
8584,挖掘出,2
8589,大声,2
8592,二嫂,2
8597,终,2
8615,表扬,2
8624,愈发,2
8627,缩成一团,2
8629,弱到,2
8634,277,2
8644,那件,2
8645,便,2
8646,有伤,2
8648,录像厅,2
8652,产,2
8657,百态,2
8658,浮出,2
8662,难过,2
8663,太会,2
8665,松弛,2
8674,光顾,2
8677,连个,2
8679,纸片,2
8680,尽心,2
8688,郭敬明,2
8689,星一人,2
8692,填,2
8694,大型,2
8695,搞个,2
8698,受骗,2
8701,友,2
8702,日记本,2
8711,然後對,2
8718,心事重重,2
8724,咬,2
8734,赞郁,2
8737,黄雀在后,2
8742,攻击,2
8746,逼真,2
8748,全程无,2
8749,三代,2
8759,苏格兰,2
8764,下能,2
8774,ps,2
8778,台詞,2
8790,月,2
8791,薄,2
8795,几刻,2
8800,進行,2
8807,水里,2
8809,吃力,2
8814,身处,2
8826,哆嗦,2
8829,結合,2
8835,不可思议,2
8839,成就,2
8840,违背,2
8845,忽视,2
8871,越做越,2
8872,高喊,2
8881,变奏,2
8882,拉低,2
8886,大于,2
8889,奥迪,2
8894,奋斗,2
8895,跟踪,2
8900,幸运,2
8904,Y,2
8905,点心,2
8915,胡编,2
8918,赚钱,2
8934,谈吐,2
8948,缓慢,2
8950,焰火,2
8951,洁净,2
8952,模样,2
8955,陷害,2
8961,女超人,2
8964,沙溢,2
8966,拥抱,2
8970,看爽,2
8972,被害,2
8973,审,2
8981,来源,2
8993,枷锁,2
9000,血流,2
9009,废戏,2
9017,傻缺,2
9021,池中,2
9032,最骚,2
9033,痛,2
9035,本來,2
9039,尽失,2
9045,一处,2
9048,大热,2
9061,奇特,2
9072,极强,2
9074,穿着,2
9080,关怀,2
9088,6.2,2
9091,忧伤,2
9099,封信,2
9101,分离,2
9102,迷局,2
9113,行政,2
9114,露肤,2
9116,错爱,2
9119,巨婴,2
9125,逻辑关系,2
9129,延遲,2
9136,之果,2
9144,露怯,2
9147,飘着,2
9150,毫无关系,2
9156,寻光,2
9166,侦探,2
9167,北电,2
9184,太拉垮,2
9186,门外汉,2
9187,不当,2
9188,别戴,2
9194,敷衍,2
9195,支棱,2
9203,勇气,2
9204,合理性,2
9205,观阅,2
9207,最終,2
9212,〈,2
9222,痛苦,2
9224,德语,2
9227,一百年,2
9230,1.5,2
9232,视觉效果,2
9234,春天,2
9250,密实,2
9251,味如嚼蜡,2
9256,｜,2
9260,到时候,2
9264,伸张正义,2
9272,电影票房,2
9276,卖力,2
9279,三十六,2
9280,夫妻俩,2
9287,出路,2
9291,审美疲劳,2
9294,潘粤明,2
9296,没算,2
9298,吻,2
9306,势力,2
9314,突破,2
9318,失衡,2
9319,阶段性,2
9321,这无语,2
9325,禁闭,2
9339,好几亿,2
9346,几段,2
9347,word,2
9349,拓宽,2
9363,人比,2
9364,迅要,2
9369,冷酷无情,2
9376,女朋友,2
9400,索命,2
9401,两条线,2
9407,捋,2
9409,拉屎,2
9418,打个,2
1,地球,1
6,太散,1
7,教育片,1
10,我泪点,1
11,要生,1
12,俱佳,1
13,躲避,1
14,徒步,1
15,没见,1
19,群星,1
21,出品,1
22,以身,1
25,生编,1
26,艺术创作,1
27,下狠手,1
30,国家级,1
31,家贼,1
32,店,1
34,一匹,1
38,大是大非,1
41,铺,1
42,摄像,1
43,百花,1
45,会上,1
46,講述,1
49,事无巨细,1
50,掉入,1
53,骂骂咧咧,1
54,苏可,1
55,进展,1
60,敌人,1
63,少得,1
67,绝望,1
68,紧皱,1
73,图书馆,1
74,挤压,1
75,一遇,1
76,认清形势,1
78,豆子,1
79,吉利,1
80,收养,1
81,放开,1
82,皱起,1
